feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,target_GDP,target_country_code,target_year,target_quarter,sample_id
0.5638501,0.34854868,0.3534242,0.37480825,0.6468471,0.54728353,0.7022283,0.52583295,0.171639,0.0066632424,0.4206213,0.59605515,0.8339473,0.42027384,0.6374467,0.67244095,0.40016344,0.24002275,0.116496675,0.17012449,0.042959105,0.07327078,0.07504375,10.0,2013.0,2.0,1.7,10.0,2013.0,2.0,238
0.60738266,0.30697346,0.27104452,0.38255712,0.6826893,0.60024995,0.6724003,0.48753834,0.003470965,0.009276269,0.42704374,0.66569686,0.7212778,0.42669663,0.64208233,0.578432,0.41412425,0.19694027,0.10666673,0.16666667,0.031225106,0.06545101,0.09683673,10.0,2013.0,3.0,1.0,10.0,2013.0,3.0,239
0.5754142,0.36572152,0.25961822,0.37731007,0.68611425,0.6096369,0.6431665,0.48243147,0.16332254,0.054864272,0.42734545,0.7186856,0.7331057,0.4269983,0.56364733,0.54378134,0.40089133,0.20587525,0.10213403,0.1493776,0.042378817,0.072782174,0.117470615,10.0,2013.0,4.0,0.9,10.0,2013.0,4.0,240
0.56623936,0.43629497,0.18929495,0.37926778,0.6856319,0.5916907,0.6380041,0.48498213,0.00064289843,0.009214308,0.43185356,0.7665826,0.6388085,0.4315057,0.61491746,0.49169248,0.40614277,0.2274066,0.10923925,0.1493776,0.04279974,0.07313206,0.08449029,10.0,2014.0,1.0,2.5,10.0,2014.0,1.0,241
0.60465884,0.44273865,0.2383033,0.3398493,0.6867058,0.6196186,0.63727874,0.4853515,2.2683862e-05,0.007382837,0.4268824,0.9611451,0.8259155,0.42653522,0.62428147,0.49035284,0.41950887,0.20315799,0.11064538,0.14246197,0.0383209,0.075786725,0.09367194,10.0,2014.0,2.0,1.9,10.0,2014.0,2.0,242
0.59925914,0.447541,0.30671436,0.3842398,0.6885238,0.6382032,0.6351504,0.4852242,0.00075952854,0.0084780175,0.42780107,0.8441452,0.7657642,0.427454,0.65450585,0.52559626,0.41789985,0.22689828,0.10896796,0.12863071,0.038010813,0.067654476,0.10138199,10.0,2014.0,3.0,2.6,10.0,2014.0,3.0,243
0.5894631,0.46494395,0.23886636,0.38045755,0.6878648,0.56898826,0.56571835,0.48682418,0.00180497,0.0008371376,0.4345049,0.70679927,0.5608981,0.43415827,0.6781476,0.4932337,0.42273423,0.22841059,0.09147647,0.12863071,0.03723719,0.08636829,0.13774373,10.0,2014.0,4.0,3.0,10.0,2014.0,4.0,244
0.51998305,0.41841063,0.22953132,0.3837329,0.68571347,0.50783795,0.55790657,0.48520672,0.0014030292,0.011830665,0.43507022,0.68892527,0.5430231,0.43472365,0.57083255,0.43351185,0.44113505,0.18116698,0.08343572,0.12863071,0.047064006,0.081069715,0.09869672,10.0,2015.0,1.0,2.9,10.0,2015.0,1.0,245
0.47277102,0.36932626,0.20118627,0.37739268,0.6862367,0.4916662,0.5300851,0.48466256,0.0009744924,0.008260052,0.43729514,0.5299543,0.43681902,0.43694872,0.55215096,0.37873322,0.450366,0.17561124,0.09002263,0.12863071,0.03803017,0.06827486,0.10311907,10.0,2015.0,2.0,2.3,10.0,2015.0,2.0,246
0.45270115,0.46573922,0.13972557,0.13070983,0.67695665,0.44974792,0.5560139,0.48204878,0.00066815934,0.008297912,0.43824583,0.48256695,0.4005467,0.43789944,0.5598925,0.31511462,0.45666233,0.16198486,0.08472132,0.12863071,0.03336511,0.089513816,0.14868279,10.0,2015.0,3.0,3.4,10.0,2015.0,3.0,247
0.43157998,0.38651565,0.15349707,0.38068643,0.6848793,0.43664086,0.49623653,0.48500958,0.0005900892,0.009899324,0.4348697,0.3982176,0.44991645,0.43452308,0.50866866,0.34511223,0.44965458,0.14757608,0.08310942,0.13208853,0.03911873,0.07022295,0.10423279,10.0,2015.0,4.0,2.2,10.0,2015.0,4.0,248
0.44352633,0.38569793,0.1645782,0.33165553,0.6858031,0.4505051,0.5030727,0.48623192,0.00077401736,0.0056710863,0.43250757,0.42529207,0.51141876,0.4321608,0.51960874,0.32551065,0.4510182,0.16532071,0.07547746,0.15283541,0.036342584,0.1079332,0.15574895,10.0,2016.0,1.0,1.7,10.0,2016.0,1.0,249
0.46632,0.40144777,0.17072019,0.3805124,0.68610746,0.47419912,0.5161806,0.48535046,0.0010960562,0.008512904,0.43359575,0.46138048,0.50178033,0.43324903,0.5269331,0.3372653,0.4476753,0.15959674,0.07053984,0.16666667,0.03829504,0.070877396,0.108652286,10.0,2016.0,2.0,2.3,10.0,2016.0,2.0,250
0.5139621,0.29331565,0.18947531,0.38415998,0.6877314,0.5316853,0.53626424,0.48746386,0.0033108867,0.009174256,0.4326247,0.55694115,0.5595458,0.43227792,0.5393102,0.3658144,0.45417243,0.16913313,0.062139466,0.18741356,0.033853803,0.0727367,0.14163038,10.0,2016.0,3.0,0.9,10.0,2016.0,3.0,251
0.58927196,0.34583953,0.16844957,0.3790131,0.6887778,0.6296974,0.6158934,0.4879978,0.0019817813,0.0066717323,0.43524167,0.58950734,0.5156097,0.43489495,0.58775264,0.3279861,0.4520651,0.18860206,0.055321198,0.2219917,0.038141113,0.09108096,0.11811233,10.0,2016.0,4.0,2.3,10.0,2016.0,4.0,252
0.686133,0.42769793,0.22538893,0.38418934,0.6845707,0.69341195,0.7640913,0.48611438,0.0013183424,0.008682089,0.43141228,0.6224831,0.6090048,0.43106523,0.7001205,0.3882894,0.43515876,0.26215032,0.047797598,0.26002768,0.045529652,0.07719452,0.08383202,10.0,2017.0,1.0,3.4,10.0,2017.0,1.0,253
0.6622881,0.34244248,0.27890593,0.3808578,0.6890264,0.6736179,0.64455116,0.4855693,0.00092319516,0.007617345,0.427328,0.6254661,0.69674504,0.42698053,0.65844613,0.5205673,0.42486116,0.30961734,0.04943181,0.28423238,0.05429102,0.09188754,0.13284548,10.0,2017.0,2.0,1.5,10.0,2017.0,2.0,254
0.6320399,0.35672095,0.33815333,0.070894636,0.6858554,0.65789115,0.6968147,0.4850717,0.0006758689,0.008028806,0.4248383,0.58204836,0.7292769,0.4244906,0.6775913,0.60793513,0.4140711,0.32593045,0.04114599,0.29460582,0.045933355,0.07785174,0.09893636,10.0,2017.0,3.0,1.2,10.0,2017.0,3.0,255
0.6715107,0.3425239,0.34056786,0.37772715,0.69028914,0.7090244,0.71626246,0.49088565,0.0038413305,0.008520833,0.42564425,0.6230146,0.7270307,0.4252966,0.72213984,0.5775734,0.4190842,0.33058718,0.0475711,0.29806364,0.05518805,0.09339549,0.075997844,10.0,2017.0,4.0,1.4,10.0,2017.0,4.0,256
0.68914354,0.30162123,0.3295385,0.19212922,0.68646544,0.70147955,0.7107325,0.4861253,0.0010482155,0.0074080313,0.42882448,0.57236326,0.6450635,0.42847598,0.7070276,0.60368437,0.4367676,0.27607197,0.036607392,0.3118949,0.052728295,0.089230254,0.09489907,10.0,2018.0,1.0,1.1,10.0,2018.0,1.0,257
0.6867065,0.39676696,0.22989081,0.38032463,0.68401086,0.7152246,0.7681032,0.48606658,0.0011672755,0.008238551,0.4333143,0.5583798,0.5444006,0.43296722,0.7571852,0.44876456,0.45206895,0.24475624,0.043626726,0.31881052,0.050029173,0.04336334,0.100167,10.0,2018.0,2.0,2.9,10.0,2018.0,2.0,258
0.6987962,0.39257818,0.24739757,0.3811039,0.6854123,0.7066439,0.7500738,0.48605222,0.0011611885,0.008291324,0.43019265,0.5005178,0.5894591,0.42984536,0.72167623,0.4712147,0.441336,0.25933078,0.03953214,0.32572615,0.046217833,0.0783585,0.123191275,10.0,2018.0,3.0,2.8,10.0,2018.0,3.0,259
0.6225784,0.31533924,0.19910449,0.38166854,0.6140913,0.6142157,0.70010895,0.48531032,0.00016118851,0.0076801395,0.43014905,0.4106185,0.5544767,0.42980173,0.6744391,0.50662106,0.44919473,0.25530717,0.044247832,0.3360996,0.051413093,0.08701044,0.0904159,10.0,2018.0,4.0,1.1,10.0,2018.0,4.0,260
0.569441,0.33949262,0.20606926,0.37867862,0.68626505,0.6050705,0.6331479,0.4857182,0.0017351306,0.0122812,0.43035674,0.42104307,0.5554572,0.43001065,0.6067124,0.5518839,0.45479837,0.22506393,0.0455525,0.34647304,0.046362218,0.07903753,0.08658128,10.0,2019.0,1.0,0.9,10.0,2019.0,1.0,261
0.59438497,0.27429616,0.23781317,0.38281164,0.69682264,0.61240774,0.55364436,0.48658764,0.0014356697,0.008309464,0.42762804,0.4643548,0.62711906,0.42728078,0.5388003,0.6035675,0.44305015,0.22976199,0.05267181,0.34647304,0.053459603,0.09049798,0.1142365,10.0,2019.0,2.0,-1.0,10.0,2019.0,2.0,262
0.5573035,0.2832059,0.16238344,0.38428482,0.69051915,0.5810896,0.5598395,0.48641795,0.001224999,0.008082323,0.43184412,0.47242522,0.5433103,0.43149728,0.54056185,0.52594835,0.45268765,0.19159779,0.04939981,0.3360996,0.046916362,0.07958588,0.14120327,10.0,2019.0,3.0,-0.5,10.0,2019.0,3.0,263
0.51969635,0.23738761,0.2803626,0.38276175,0.6939419,0.52253836,0.4893302,0.48621505,0.0012134837,0.008111197,0.42695168,0.5832921,0.6895594,0.42660484,0.48762286,0.5959448,0.44804418,0.17579275,0.04632494,0.3153527,0.051454473,0.08712076,0.09926532,10.0,2019.0,4.0,-1.0,10.0,2019.0,4.0,264
0.41067603,0.3942183,0.18696262,0.37792644,0.68400186,0.23433323,0.37191796,0.48547652,0.0,0.008572916,0.4390643,0.40109384,0.40395823,0.43871802,0.6602286,0.39955714,0.45086104,0.11472287,0.15435717,0.090594746,0.020814287,0.03538784,0.050038837,11.0,2015.0,2.0,1.9,11.0,2015.0,2.0,265
0.52075905,0.47457227,0.12908585,0.3769357,0.6855283,0.20464246,0.31512013,0.48590603,0.00020466892,0.008145175,0.43830505,0.34780788,0.39162073,0.4379589,0.6833198,0.3404777,0.44857734,0.11472287,0.16126727,0.08713693,0.014737031,0.16206214,0.104816824,11.0,2015.0,3.0,2.49,11.0,2015.0,3.0,266
0.38132888,0.48129794,0.17196584,0.37894908,0.68506527,0.3300674,0.42323464,0.48591602,0.0010053699,0.009442228,0.42559382,0.4450884,0.61142385,0.42524683,0.5546244,0.48023918,0.4444619,0.10624603,0.14502895,0.08713693,0.013694783,0.026537707,0.0674562,11.0,2016.0,1.0,2.68,11.0,2016.0,1.0,267
0.5153982,0.32766962,0.32546166,0.38145214,0.68703425,0.6169932,0.5765554,0.48628408,0.00687164,0.0067185583,0.42222166,0.6674649,0.7696759,0.4218743,0.47604555,0.610902,0.43856782,0.10624603,0.13948444,0.06984786,0.015344791,0.086828955,0.060008455,11.0,2016.0,3.0,2.23,11.0,2016.0,3.0,268
0.8914836,0.38890857,0.3040207,0.3826245,0.68932796,0.8690681,0.64897096,0.48513746,0.0045643356,0.01840675,0.43021584,0.57544124,0.6184954,0.42986906,0.4894754,0.6293085,0.4390505,0.11472287,0.14226085,0.066390045,0.021087816,0.022491956,0.05003617,11.0,2016.0,4.0,2.74,11.0,2016.0,4.0,269
1.0,0.319882,0.36072844,0.38311455,0.6887152,0.9733223,0.8321929,0.48615086,0.0023043472,0.0068687643,0.43232486,0.5879008,0.5943821,0.43197802,0.6227984,0.64570856,0.43400857,0.1401534,0.14526111,0.066390045,0.04591487,0.027499298,0.0164395,11.0,2017.0,1.0,2.18,11.0,2017.0,1.0,270
0.8557474,0.4076696,0.31765154,0.3800054,0.68785226,0.82591385,0.7359299,0.48745504,0.012940045,0.006568343,0.4321802,0.6555727,0.6301535,0.43183336,0.7321836,0.58509773,0.44035485,0.13167655,0.13649051,0.066390045,0.063894,0.029196259,0.015251605,11.0,2017.0,2.0,2.13,11.0,2017.0,2.0,271
0.7779355,0.44483775,0.29598087,0.37912828,0.6866242,0.8110155,0.78086865,0.4858486,0.00019018113,0.008148234,0.4320557,0.6456221,0.6269059,0.4317089,0.93904036,0.5915376,0.43243733,0.12743813,0.13411303,0.066390045,0.0633918,0.02696962,0.05545595,11.0,2017.0,3.0,3.02,11.0,2017.0,3.0,272
0.52477425,0.42147493,0.32355163,0.37288395,0.6789631,0.5796492,0.74005646,0.48596707,0.001685182,0.00895342,0.42753655,0.7800443,0.75784403,0.42718938,0.7199933,0.52706605,0.43146408,0.13167655,0.13130899,0.066390045,0.083785824,0.03716877,0.04175931,11.0,2017.0,4.0,2.35,11.0,2017.0,4.0,273
0.5988464,0.55882007,0.3001667,0.37223187,0.6829466,0.68357056,0.76980966,0.48665935,0.07106679,0.008126767,0.43191162,0.71628976,0.66576177,0.43156475,0.7341881,0.48738912,0.43543568,0.13167655,0.13409998,0.066390045,0.06298995,0.034969695,0.015488066,11.0,2018.0,1.0,3.06,11.0,2018.0,1.0,274
0.7090971,0.50713867,0.27902526,0.378674,0.6851754,0.7186439,0.7686871,0.48482636,0.0002859978,0.010084033,0.43167108,0.63088524,0.62707657,0.43132427,0.6879634,0.48772007,0.43355498,0.1401534,0.12939917,0.066390045,0.07046752,0.016463667,0.04261422,11.0,2018.0,2.0,3.19,11.0,2018.0,2.0,275
0.7795741,0.47244838,0.26138216,0.38172016,0.68684286,0.64517474,0.6416378,0.48583162,0.0006090034,0.010173017,0.43459788,0.55492926,0.548975,0.43425095,0.48545507,0.45719412,0.44002426,0.13167655,0.12064976,0.066390045,0.046503324,0.029678077,0.019410593,11.0,2018.0,3.0,2.67,11.0,2018.0,3.0,276
0.8440881,0.48129794,0.19139184,0.38236853,0.68861794,0.7008982,0.62204456,0.4864962,0.005373452,0.003962203,0.43497017,0.38624874,0.45883396,0.43462354,0.7243622,0.4861479,0.43802387,0.12743813,0.113463394,0.066390045,0.06574586,0.029743748,0.041444052,11.0,2018.0,4.0,2.48,11.0,2018.0,4.0,277
0.74717927,0.3981121,0.20607762,0.38171017,0.6899558,0.58112866,0.5212684,0.48037103,2.3829929e-05,0.0100177545,0.43306372,0.44436032,0.51450586,0.43271703,0.6185157,0.471528,0.4386229,0.10624603,0.11349534,0.066390045,0.046344955,0.024895737,0.034897473,11.0,2019.0,1.0,2.01,11.0,2019.0,1.0,278
0.8008165,0.420413,0.23667459,0.38567927,0.6924871,0.62459886,0.47482297,0.4855546,2.303905e-05,0.008010139,0.4336326,0.5133911,0.5426713,0.4332869,0.57104826,0.4928785,0.4329803,0.11896129,0.12145378,0.06293223,0.057546984,0.02545133,0.012073306,11.0,2019.0,2.0,1.58,11.0,2019.0,2.0,279
0.742147,0.47067848,0.23742633,0.38696966,0.6916283,0.60930973,0.47092697,0.48604676,0.0,0.007849854,0.4334422,0.60253525,0.5921987,0.43309566,0.5935355,0.47493917,0.4324586,0.12319971,0.12275537,0.045643155,0.038559143,0.01853978,0.010462233,11.0,2019.0,3.0,1.71,11.0,2019.0,3.0,280
0.5885942,0.4444838,0.31467038,0.38353482,0.6914839,0.5264889,0.47492072,0.48603973,0.00011593719,0.0060248086,0.43543908,0.8317014,0.68141663,0.43509254,0.57160777,0.48095763,0.43475053,0.12743813,0.11869702,0.03526971,0.060075,0.030879634,0.038718924,11.0,2019.0,4.0,1.96,11.0,2019.0,4.0,281
0.5433979,0.39444122,0.2693709,0.38970336,0.73317575,0.55882865,0.48756844,0.4866618,0.0035509628,0.006144903,0.44786233,0.7461539,0.63258886,0.44751573,0.52864826,0.6313032,0.41985348,0.11712464,0.034626022,0.11825726,0.016632564,0.49539587,0.096207105,12.0,2013.0,1.0,2.43,12.0,2013.0,1.0,282
0.53742474,0.40105364,0.2890057,0.39738017,0.69054943,0.55900294,0.5103625,0.483866,0.0018631596,0.024389874,0.46282396,0.7353997,0.57709616,0.4624728,0.52957535,0.6095699,0.41802025,0.10271401,0.030470897,0.11134163,0.009191856,0.27535614,0.05118176,12.0,2013.0,2.0,3.15,12.0,2013.0,2.0,283
0.56752956,0.40804517,0.27634585,0.3807587,0.68738157,0.551747,0.55156523,0.48776412,0.01091917,0.009515369,0.45300728,0.74604994,0.62131906,0.45266187,0.57361394,0.6097689,0.4225229,0.10921292,0.034626022,0.10788382,0.009557505,0.28476366,0.060590968,12.0,2013.0,3.0,3.72,12.0,2013.0,3.0,284
0.5952451,0.40999144,0.29472956,0.37999707,0.68608266,0.56688774,0.6110074,0.48576525,0.001013778,0.009066545,0.45694983,0.781267,0.6317519,0.4566046,0.60328203,0.62464035,0.42540455,0.096356384,0.034626022,0.10788382,0.01418666,0.4225465,0.082412206,12.0,2013.0,4.0,3.86,12.0,2013.0,4.0,285
0.5503268,0.4240546,0.2692295,0.38077265,0.68648976,0.56070197,0.5935723,0.4862124,0.0015560156,0.010492125,0.46234506,0.79770434,0.66550446,0.4620015,0.59818286,0.6004089,0.43430558,0.09889943,0.045706365,0.10788382,0.013121605,0.39109492,0.07719784,12.0,2014.0,1.0,3.83,12.0,2014.0,1.0,286
0.5737417,0.40669262,0.33196518,0.38064626,0.6865445,0.58643794,0.6140171,0.4866507,0.0008123118,0.0022784802,0.4329853,0.9583053,0.88704777,0.4326603,0.61440754,0.6989024,0.43183693,0.11938513,0.04986149,0.10788382,0.009184323,0.2742719,0.05229197,12.0,2014.0,2.0,3.64,12.0,2014.0,2.0,287
0.5799538,0.40683478,0.33202597,0.37939999,0.6858636,0.53270566,0.58114487,0.4855487,0.0007904066,0.008843393,0.4853214,0.817961,0.6594374,0.48497298,0.6436121,0.6786987,0.429517,0.10977805,0.04986149,0.10096819,0.01229576,0.36876008,0.06976277,12.0,2014.0,3.0,2.88,12.0,2014.0,3.0,288
0.539814,0.37369722,0.23925264,0.37973756,0.6866759,0.4624919,0.46661374,0.4863128,0.00074052444,0.00512733,0.5598863,0.75914764,0.51523006,0.55954814,0.52957535,0.5786977,0.4229328,0.09282436,0.054016612,0.08713693,0.014633998,0.45504677,0.08851557,12.0,2014.0,4.0,2.53,12.0,2014.0,4.0,289
0.48390505,0.3618181,0.27613285,0.38199046,0.6897411,0.37824705,0.31511948,0.4793719,0.0002048999,0.008265206,0.64543366,0.7528056,0.5596016,0.6451156,0.35110328,0.61281466,0.42128688,0.08067423,0.051246516,0.08367912,0.014554822,0.43351513,0.08378218,12.0,2015.0,1.0,2.63,12.0,2015.0,1.0,290
0.42321754,0.37214297,0.28125256,0.3798393,0.6866161,0.35150984,0.34021893,0.48256186,0.0017396448,0.026627393,0.7082722,0.6914625,0.42435318,0.70797473,0.3520304,0.5612411,0.42876035,0.075023,0.05678671,0.073305674,0.006950702,0.2092887,0.042215303,12.0,2015.0,2.0,2.1,12.0,2015.0,2.0,291
0.388812,0.435998,0.21068807,0.381196,0.6878003,0.3410235,0.2859289,0.48021716,0.0015253277,0.02669572,1.0,0.64953583,0.36452934,1.0,0.30799183,0.4857297,0.42765945,0.07855502,0.055401642,0.066390045,0.010107138,0.3016303,0.06090198,12.0,2015.0,3.0,3.35,12.0,2015.0,3.0,292
0.3582293,0.45732304,0.2652151,0.37951735,0.6862796,0.34276044,0.33930323,0.48833352,0.010324095,0.023921777,0.49705362,0.63076234,0.43463385,0.49670988,0.32097164,0.55541354,0.45156375,0.09014003,0.051246516,0.066390045,0.01332107,0.396781,0.07471559,12.0,2015.0,4.0,3.6,12.0,2015.0,4.0,293
0.3300359,0.43209034,0.22062315,0.3808492,0.68673044,0.38600597,0.36560133,0.4865013,0.002395855,0.0052263294,0.5110655,0.6589167,0.42038926,0.51073015,0.34646764,0.47645637,0.44305748,0.0874557,0.058171738,0.066390045,0.014445781,0.43059242,0.08607767,12.0,2016.0,1.0,3.1,12.0,2016.0,1.0,294
0.4308632,0.4821337,0.20630787,0.37904644,0.6861011,0.4094519,0.42351153,0.48656812,0.0022029122,0.0059879106,0.47049716,0.63277376,0.45441487,0.47015125,0.42851844,0.48607546,0.45401245,0.08674929,0.051246516,0.06293223,0.009272933,0.27813825,0.06642293,12.0,2016.0,2.0,3.95,12.0,2016.0,2.0,295
0.46049017,0.43729302,0.3039668,0.3789582,0.68498266,0.4912418,0.5949329,0.4871352,0.0014125915,0.0030605318,0.4435221,0.76329213,0.7002084,0.44317594,0.50268865,0.6103478,0.44004816,0.082369596,0.06371189,0.056016598,0.010938314,0.32847068,0.058614198,12.0,2016.0,3.0,2.83,12.0,2016.0,3.0,296
0.5527161,0.43764082,0.2525317,0.3791147,0.6852463,0.53626865,0.62904036,0.48301655,0.00039092146,0.014598429,0.44793674,0.6883369,0.584273,0.44759217,0.62738734,0.5667083,0.44076088,0.11274494,0.05678671,0.056016598,0.014651227,0.43846357,0.08514165,12.0,2016.0,4.0,2.83,12.0,2016.0,4.0,297
0.7386015,0.48751116,0.3217184,0.3780929,0.68419236,0.72456664,0.93746907,0.4901744,0.006540879,0.007612829,0.43606427,0.75532037,0.75917184,0.43571684,0.90228075,0.6327549,0.44548607,0.1443918,0.05678671,0.056016598,0.016383925,0.4879881,0.091366634,12.0,2017.0,1.0,3.58,12.0,2017.0,1.0,298
0.7672728,0.4375491,0.35359794,0.37750897,0.6838532,0.65035665,0.86054146,0.48067507,0.0064286366,0.052222338,0.42945305,0.7600129,0.8410386,0.42910588,0.827647,0.6198706,0.4341615,0.13266551,0.055401642,0.056016598,0.010677011,0.31801012,0.05767433,12.0,2017.0,2.0,3.05,12.0,2017.0,2.0,299
0.8695336,0.44933686,0.33050293,0.38052034,0.6869395,0.7356959,0.7648249,0.48505098,0.001253444,0.017314808,0.43930924,0.74961233,0.721006,0.43896362,0.81837565,0.5229152,0.45203266,0.14523949,0.060941834,0.056016598,0.012678352,0.37766477,0.066787295,12.0,2017.0,3.0,4.07,12.0,2017.0,3.0,300
0.6473313,0.4281401,0.43771127,0.379329,0.6852417,0.64619553,0.7472134,0.48676568,0.0023289495,0.004490599,0.42901486,0.91278344,1.0,0.42866778,0.72798073,0.5673236,0.44020656,0.112179816,0.058171738,0.06293223,0.016790345,0.50009316,0.09255609,12.0,2017.0,4.0,3.04,12.0,2017.0,4.0,301
0.67456895,0.39443004,0.41355002,0.37825364,0.6845761,0.6619661,0.76757693,0.48503187,0.00027350563,0.014844486,0.43972018,0.8402042,0.79704034,0.4393745,0.76460224,0.5479703,0.46045348,0.096780226,0.059556764,0.066390045,0.017359458,0.5170455,0.11609004,12.0,2018.0,1.0,3.38,12.0,2018.0,1.0,302
0.57660884,0.42904553,0.33294755,0.37992147,0.6872726,0.708688,0.73104185,0.48737755,0.0006758055,0.0008255553,0.45010212,0.7572137,0.62794054,0.44975665,0.75069535,0.5509519,0.46164137,0.11444031,0.058171738,0.066390045,0.010155531,0.078233466,0.031407785,12.0,2018.0,2.0,3.42,12.0,2018.0,2.0,303
0.5589282,0.4096333,0.27044594,0.37941483,0.68653435,0.63500065,0.66747963,0.49425653,0.0023434064,0.0038337098,0.44537258,0.71647173,0.6239853,0.44502476,0.68023366,0.5895945,0.4599255,0.1167008,0.07617726,0.066390045,0.012813883,0.3818032,0.072866954,12.0,2018.0,3.0,2.55,12.0,2018.0,3.0,304
0.64350843,0.383152,0.1524347,0.37904873,0.68620425,0.668417,0.7204772,1.0,0.0077731423,0.007638356,0.46036294,0.60832477,0.39255616,0.46001694,0.7567217,0.56437665,0.45031682,0.126873,0.066481985,0.073305674,0.016762024,0.4992496,0.09187713,12.0,2018.0,4.0,3.37,12.0,2018.0,4.0,305
0.40314764,0.335769,0.15856197,0.3785171,0.685849,0.4165029,0.4526565,0.48521885,0.0016361359,0.014879344,0.45641965,0.61718583,0.41831163,0.45607442,0.4753384,0.54573673,0.42059317,0.074034035,0.066481985,0.07676349,0.0167901,0.50008816,0.095554404,12.0,2019.0,1.0,1.94,12.0,2019.0,1.0,306
0.40410334,0.34381968,0.14685497,0.3787359,0.6840778,0.4100917,0.5032324,0.48488814,0.0007959772,0.034840018,0.4509786,0.7025747,0.52103555,0.45063266,0.523549,0.4947805,0.4298323,0.07883758,0.06509696,0.07676349,0.011023416,0.32832766,0.05942807,12.0,2019.0,2.0,2.49,12.0,2019.0,2.0,307
0.3501058,0.37435672,0.13693878,0.3774945,0.6846115,0.40306222,0.5011661,0.48462254,8.757507e-05,0.025304068,0.4507046,0.6591815,0.47216916,0.4503604,0.5105693,0.47528976,0.42164907,0.0531245,0.058171738,0.066390045,0.013657725,0.407349,0.073844165,12.0,2019.0,3.0,2.18,12.0,2019.0,3.0,308
0.3606186,0.42550436,0.24721377,0.37984037,0.68580556,0.39849898,0.4316732,0.4852495,1.861255e-05,0.008186471,0.43992636,0.75337106,0.6947705,0.43958005,0.4368626,0.48957422,0.435191,0.06372055,0.05678671,0.056016598,0.01715832,0.5110531,0.093052745,12.0,2019.0,4.0,2.63,12.0,2019.0,4.0,309
0.5899887,0.15740412,0.20298104,0.3772729,0.69024414,0.61014646,0.50116146,0.48606572,0.0015588352,0.018957077,0.43649963,0.45802855,0.45441315,0.43615326,0.46467644,0.5517891,0.33018154,0.1622572,1.0,0.03526971,0.032309417,0.17745966,0.058493603,13.0,2013.0,1.0,-2.5,13.0,2013.0,1.0,310
0.65258765,0.23882006,0.30865812,1.0,0.83439267,0.6788155,0.5834052,0.48664686,0.0016632157,0.0055613434,0.43264896,0.5105475,0.5467706,0.43230215,0.5532171,0.5578448,0.3597468,0.12420303,0.99168974,0.02835408,0.01954542,0.10821852,0.045131627,13.0,2013.0,2.0,-1.6,13.0,2013.0,2.0,311
0.5746974,0.2978171,0.296631,0.3832802,0.6881505,0.66644955,0.6750283,0.48604044,0.0010580764,0.0070809936,0.43172103,0.54094243,0.5758952,0.4313742,0.54811794,0.5853591,0.38817698,0.10250413,0.98891956,0.024896266,0.02254739,0.12504965,0.050212786,13.0,2013.0,3.0,-1.2,13.0,2013.0,3.0,312
0.533124,0.4040118,0.3342789,0.38168257,0.68637294,0.6420833,0.68407345,0.48614505,0.0014755838,0.018394183,0.4294264,0.47794995,0.5879937,0.42909873,0.59076583,0.5829727,0.417927,0.056582697,0.97783905,0.017980637,0.035675373,0.19617796,0.072383896,13.0,2013.0,4.0,-0.3,13.0,2013.0,4.0,313
0.543159,0.3839528,0.30848077,0.38396987,0.67514706,0.5948184,0.6746981,0.48631957,0.0008212246,0.0009259688,0.42510265,0.5223665,0.6791563,0.42475525,0.65010196,0.5794838,0.41114283,0.051642988,0.9556785,0.014522822,0.033166155,0.18232995,0.066789046,13.0,2014.0,1.0,0.4,13.0,2014.0,1.0,314
0.51353204,0.43469027,0.38194844,0.37469387,0.6836097,0.5850684,0.7045294,0.48595542,0.0008623017,0.0024480377,0.4255853,0.6427742,0.72684884,0.42523813,0.62182456,0.5760592,0.41708228,0.060452938,0.9252078,0.013139696,0.016787786,0.09324684,0.0469268,13.0,2014.0,2.0,1.0,13.0,2014.0,2.0,315
0.5751752,0.37687317,0.3636532,0.38068193,0.68659264,0.58181906,0.61242336,0.4857521,0.00080502353,0.0131221665,0.43249083,0.48877454,0.5397939,0.43214414,0.657519,0.545966,0.41787422,0.037186313,0.90720195,0.0089903185,0.026452104,0.14536653,0.06778092,13.0,2014.0,3.0,1.7,13.0,2014.0,3.0,316
0.5938116,0.38867256,0.21022548,0.37775967,0.6879873,0.46764305,0.46952206,0.48576108,0.00057890714,0.003208978,0.4353502,0.35892403,0.4320238,0.43500382,0.6422214,0.52233315,0.43244568,0.029818542,0.8933517,0.0062240665,0.03409484,0.19091888,0.06236097,13.0,2014.0,4.0,2.5,13.0,2014.0,4.0,317
0.57756454,0.4276106,0.18365912,0.3401912,0.68970895,0.32815343,0.332276,0.48576543,0.0007868059,0.01699943,0.44062993,0.23289223,0.2823339,0.44028366,0.61626184,0.47732535,0.44538048,0.007958566,0.86842096,0.0062240665,0.03527854,0.19387661,0.062450882,13.0,2015.0,1.0,3.2,13.0,2015.0,1.0,318
